Timestamp,Congestion Event,cwnd,sshthresh
2020-04-21 16:34:01.587528,Triple Duplicate,1460,2190
2020-04-21 16:34:01.587529,,2190,2190
2020-04-21 16:34:01.587529,,3650,2190
2020-04-21 16:34:01.587530,Triple Duplicate,1460,1825
2020-04-21 16:34:01.587531,,1825,1825
2020-04-21 16:34:01.587531,,3285,1825
2020-04-21 16:34:01.587532,Triple Duplicate,1460,1642
2020-04-21 16:34:01.587533,,1642,1642
2020-04-21 16:34:01.587533,,3102,1642
2020-04-21 16:34:01.587534,Triple Duplicate,1460,1551
2020-04-21 16:34:01.587535,,1551,1551
2020-04-21 16:34:01.587535,,3011,1551
2020-04-21 16:34:01.587650,Retransmission,1460,1505
2020-04-21 16:34:01.587750,,1505,1505
2020-04-21 16:34:01.587752,,2965,1505
2020-04-21 16:34:01.587753,Triple Duplicate,1460,1482
2020-04-21 16:34:01.587754,,1482,1482
2020-04-21 16:34:01.587754,,2942,1482
2020-04-21 16:34:01.587755,Triple Duplicate,1460,1471
2020-04-21 16:34:01.587756,,1471,1471
2020-04-21 16:34:01.587757,,2931,1471
2020-04-21 16:34:01.587758,Triple Duplicate,1460,1465
2020-04-21 16:34:01.587759,,1465,1465
2020-04-21 16:34:01.587761,,2925,1465
2020-04-21 16:34:01.589713,Retransmission,1460,1462
2020-04-21 16:34:01.589835,,1462,1462
2020-04-21 16:34:01.589836,,2922,1462
2020-04-21 16:34:01.589837,Triple Duplicate,1460,1461
2020-04-21 16:34:01.589838,,1461,1461
2020-04-21 16:34:01.589838,,2921,1461
2020-04-21 16:34:01.589840,Triple Duplicate,1460,1460
2020-04-21 16:34:01.710890,Retransmission,1460,1460
2020-04-21 16:34:01.711018,,2920,1460
2020-04-21 16:34:01.711020,,4380,1460
2020-04-21 16:34:01.711021,Triple Duplicate,1460,2190
2020-04-21 16:34:01.711022,,2190,2190
2020-04-21 16:34:01.711024,,3650,2190
2020-04-21 16:34:01.711024,Triple Duplicate,1460,1825
2020-04-21 16:34:01.711025,,1825,1825
2020-04-21 16:34:01.711027,,3285,1825
2020-04-21 16:34:01.711028,Triple Duplicate,1460,1642
2020-04-21 16:34:01.712477,Retransmission,1460,1460
2020-04-21 16:34:01.712579,,2920,1460
2020-04-21 16:34:01.712580,,4380,1460
2020-04-21 16:34:01.714452,Retransmission,1460,2190
2020-04-21 16:34:01.714608,,2190,2190
2020-04-21 16:34:01.714610,,3650,2190
2020-04-21 16:34:01.714610,Triple Duplicate,1460,1825
2020-04-21 16:34:01.714611,,1825,1825
2020-04-21 16:34:01.714612,,3285,1825
2020-04-21 16:34:01.714613,Triple Duplicate,1460,1642
2020-04-21 16:34:01.714614,,1642,1642
2020-04-21 16:34:01.714615,,3102,1642
2020-04-21 16:34:01.714616,Triple Duplicate,1460,1551
2020-04-21 16:34:01.714617,,1551,1551
2020-04-21 16:34:01.714618,,3011,1551
2020-04-21 16:34:01.714619,Triple Duplicate,1460,1505
2020-04-21 16:34:01.714620,,1505,1505
2020-04-21 16:34:01.714621,,2965,1505
2020-04-21 16:34:01.714622,Triple Duplicate,1460,1482
2020-04-21 16:34:01.714623,,1482,1482
2020-04-21 16:34:01.715403,Retransmission,1460,1460
2020-04-21 16:34:01.715521,,2920,1460
2020-04-21 16:34:01.715522,,4380,1460
2020-04-21 16:34:01.715523,Triple Duplicate,1460,2190
2020-04-21 16:34:01.715523,,2190,2190
2020-04-21 16:34:01.715928,Retransmission,1460,1460
2020-04-21 16:34:01.716030,,2920,1460
2020-04-21 16:34:01.716031,,4380,1460
2020-04-21 16:34:01.716032,Triple Duplicate,1460,2190
2020-04-21 16:34:01.716033,,2190,2190
2020-04-21 16:34:01.716034,,3650,2190
2020-04-21 16:34:01.716035,Triple Duplicate,1460,1825
2020-04-21 16:34:01.716036,,1825,1825
2020-04-21 16:34:01.716037,,3285,1825
2020-04-21 16:34:01.716038,Triple Duplicate,1460,1642
2020-04-21 16:34:01.716039,,1642,1642
2020-04-21 16:34:01.716040,,3102,1642
2020-04-21 16:34:01.718946,Retransmission,1460,1551
2020-04-21 16:34:01.719066,,1551,1551
2020-04-21 16:34:01.719067,,3011,1551
2020-04-21 16:34:01.719069,Triple Duplicate,1460,1505
2020-04-21 16:34:01.719069,,1505,1505
2020-04-21 16:34:01.719070,,2965,1505
2020-04-21 16:34:01.719071,Triple Duplicate,1460,1482
2020-04-21 16:34:01.719072,,1482,1482
2020-04-21 16:34:01.719073,,2942,1482
2020-04-21 16:34:01.824114,Retransmission,1460,1471
2020-04-21 16:34:01.824190,,1471,1471
2020-04-21 16:34:01.824190,Triple Duplicate,1460,1460
2020-04-21 16:34:01.824190,,2920,1460
2020-04-21 16:34:01.824191,,4380,1460
2020-04-21 16:34:01.824191,,5840,1460
2020-04-21 16:34:01.824192,,7300,1460
2020-04-21 16:34:01.824192,,8760,1460
2020-04-21 16:34:01.824192,Triple Duplicate,1460,4380
2020-04-21 16:34:01.824193,,2920,4380
2020-04-21 16:34:01.824193,,4380,4380
2020-04-21 16:34:01.824193,Triple Duplicate,1460,2190
2020-04-21 16:34:01.824861,Retransmission,1460,1460
2020-04-21 16:34:01.824902,,2920,1460
2020-04-21 16:34:01.824902,,4380,1460
2020-04-21 16:34:01.824903,Triple Duplicate,1460,2190
2020-04-21 16:34:01.824903,,2190,2190
2020-04-21 16:34:01.827533,Retransmission,1460,1460
2020-04-21 16:34:01.827587,,2920,1460
2020-04-21 16:34:01.827587,,4380,1460
2020-04-21 16:34:01.827588,Triple Duplicate,1460,2190
2020-04-21 16:34:01.827588,,2190,2190
2020-04-21 16:34:01.827588,,3650,2190
2020-04-21 16:34:01.827589,,5110,2190
2020-04-21 16:34:01.827589,,6570,2190
2020-04-21 16:34:01.827589,Triple Duplicate,1460,3285
2020-04-21 16:34:01.827590,,2920,3285
2020-04-21 16:34:01.827590,Triple Duplicate,1460,1460
2020-04-21 16:34:01.827591,,2920,1460
2020-04-21 16:34:01.827591,Triple Duplicate,1460,1460
2020-04-21 16:34:01.827592,,2920,1460
2020-04-21 16:34:01.827592,,4380,1460
2020-04-21 16:34:01.827592,Triple Duplicate,1460,2190
2020-04-21 16:34:01.827593,,2190,2190
2020-04-21 16:34:01.827593,,3650,2190
2020-04-21 16:34:01.827593,Triple Duplicate,1460,1825
2020-04-21 16:34:01.828222,Retransmission,1460,1460
2020-04-21 16:34:01.828260,,2920,1460
2020-04-21 16:34:01.828260,,4380,1460
2020-04-21 16:34:01.828261,Triple Duplicate,1460,2190
2020-04-21 16:34:01.828261,,2190,2190
2020-04-21 16:34:01.828262,Triple Duplicate,1460,1460
2020-04-21 16:34:01.828262,,2920,1460
2020-04-21 16:34:01.831857,Retransmission,1460,1460
2020-04-21 16:34:01.831911,,2920,1460
2020-04-21 16:34:01.831911,,4380,1460
2020-04-21 16:34:01.831912,Triple Duplicate,1460,2190
2020-04-21 16:34:01.831912,,2190,2190
2020-04-21 16:34:01.831912,,3650,2190
2020-04-21 16:34:01.831913,Triple Duplicate,1460,1825
2020-04-21 16:34:01.831913,,1825,1825
2020-04-21 16:34:01.831914,,3285,1825
2020-04-21 16:34:01.831914,Triple Duplicate,1460,1642
2020-04-21 16:34:01.831914,,1642,1642
2020-04-21 16:34:01.831915,,3102,1642
2020-04-21 16:34:01.831915,Triple Duplicate,1460,1551
2020-04-21 16:34:01.831916,,1551,1551
2020-04-21 16:34:01.832166,Retransmission,1460,1460
2020-04-21 16:34:01.832207,,2920,1460
2020-04-21 16:34:01.832208,,4380,1460
2020-04-21 16:34:01.832208,Triple Duplicate,1460,2190
2020-04-21 16:34:01.832209,,2190,2190
2020-04-21 16:34:01.832210,,3650,2190
2020-04-21 16:34:01.832210,Triple Duplicate,1460,1825
2020-04-21 16:34:01.832211,,1825,1825
2020-04-21 16:34:01.832211,,3285,1825
2020-04-21 16:34:01.832212,Triple Duplicate,1460,1642
2020-04-21 16:34:01.832212,,1642,1642
2020-04-21 16:34:01.938189,Retransmission,1460,1460
2020-04-21 16:34:01.938334,,2920,1460
2020-04-21 16:34:01.938335,,4380,1460
2020-04-21 16:34:01.938337,Triple Duplicate,1460,2190
2020-04-21 16:34:01.938337,,2190,2190
2020-04-21 16:34:01.938338,,3650,2190
2020-04-21 16:34:01.938340,Triple Duplicate,1460,1825
2020-04-21 16:34:01.938340,,1825,1825
2020-04-21 16:34:01.938341,,3285,1825
2020-04-21 16:34:01.938342,Triple Duplicate,1460,1642
2020-04-21 16:34:01.938343,,1642,1642
2020-04-21 16:34:01.938345,,3102,1642
2020-04-21 16:34:01.938346,Triple Duplicate,1460,1551
2020-04-21 16:34:01.938347,,1551,1551
2020-04-21 16:34:01.939455,Retransmission,1460,1460
2020-04-21 16:34:01.939574,,2920,1460
2020-04-21 16:34:01.939574,,4380,1460
2020-04-21 16:34:01.939575,Triple Duplicate,1460,2190
2020-04-21 16:34:01.939577,,2190,2190
2020-04-21 16:34:01.939577,,3650,2190
2020-04-21 16:34:01.939579,Triple Duplicate,1460,1825
2020-04-21 16:34:01.941894,Retransmission,1460,1460
2020-04-21 16:34:01.942058,,2920,1460
2020-04-21 16:34:01.942059,,4380,1460
2020-04-21 16:34:01.942060,Triple Duplicate,1460,2190
2020-04-21 16:34:01.942061,,2190,2190
2020-04-21 16:34:01.942062,,3650,2190
2020-04-21 16:34:01.942063,Triple Duplicate,1460,1825
2020-04-21 16:34:01.942064,,1825,1825
2020-04-21 16:34:01.942065,,3285,1825
2020-04-21 16:34:01.942066,Triple Duplicate,1460,1642
2020-04-21 16:34:01.942066,,1642,1642
2020-04-21 16:34:01.942068,,3102,1642
2020-04-21 16:34:01.942068,Triple Duplicate,1460,1551
2020-04-21 16:34:01.942069,,1551,1551
2020-04-21 16:34:01.942070,,3011,1551
2020-04-21 16:34:01.942071,Triple Duplicate,1460,1505
2020-04-21 16:34:01.942072,,1505,1505
2020-04-21 16:34:01.942073,,2965,1505
2020-04-21 16:34:01.942074,Triple Duplicate,1460,1482
2020-04-21 16:34:01.942075,,1482,1482
2020-04-21 16:34:01.942075,,2942,1482
2020-04-21 16:34:01.943282,Retransmission,1460,1471
2020-04-21 16:34:01.943411,,1471,1471
2020-04-21 16:34:01.943413,Triple Duplicate,1460,1460
2020-04-21 16:34:01.943413,,2920,1460
2020-04-21 16:34:01.943415,,4380,1460
2020-04-21 16:34:01.943415,,5840,1460
2020-04-21 16:34:01.943416,Triple Duplicate,1460,2920
2020-04-21 16:34:01.943417,,2920,2920
2020-04-21 16:34:01.943418,,4380,2920
2020-04-21 16:34:01.945530,Retransmission,1460,2190
2020-04-21 16:34:01.945727,,2190,2190
2020-04-21 16:34:01.945729,,3650,2190
2020-04-21 16:34:01.945730,Triple Duplicate,1460,1825
2020-04-21 16:34:01.945731,,1825,1825
2020-04-21 16:34:01.945732,,3285,1825
2020-04-21 16:34:01.945733,Triple Duplicate,1460,1642
2020-04-21 16:34:01.945734,,1642,1642
2020-04-21 16:34:01.945735,,3102,1642
2020-04-21 16:34:01.945735,Triple Duplicate,1460,1551
2020-04-21 16:34:01.945737,,1551,1551
2020-04-21 16:34:01.945737,,3011,1551
2020-04-21 16:34:01.945739,Triple Duplicate,1460,1505
2020-04-21 16:34:01.945739,,1505,1505
2020-04-21 16:34:01.945740,,2965,1505
2020-04-21 16:34:01.946825,Retransmission,1460,1482
2020-04-21 16:34:01.946963,,1482,1482
2020-04-21 16:34:01.946964,,2942,1482
2020-04-21 16:34:01.946964,Triple Duplicate,1460,1471
2020-04-21 16:34:01.946966,,1471,1471
2020-04-21 16:34:01.946966,,2931,1471
2020-04-21 16:34:01.946968,Triple Duplicate,1460,1465
2020-04-21 16:34:01.946968,,1465,1465
2020-04-21 16:34:01.946969,,2925,1465
2020-04-21 16:34:01.946970,Triple Duplicate,1460,1462
2020-04-21 16:34:01.946971,,1462,1462
2020-04-21 16:34:01.946971,,2922,1462
2020-04-21 16:34:01.946973,Triple Duplicate,1460,1461
2020-04-21 16:34:01.947705,Retransmission,1460,1460
2020-04-21 16:34:01.947846,,2920,1460
2020-04-21 16:34:01.947848,,4380,1460
2020-04-21 16:34:02.066236,Retransmission,1460,2190
2020-04-21 16:34:02.066388,,2190,2190
2020-04-21 16:34:02.066388,,3650,2190
2020-04-21 16:34:02.066389,Triple Duplicate,1460,1825
2020-04-21 16:34:02.066390,,1825,1825
2020-04-21 16:34:02.066390,,3285,1825
2020-04-21 16:34:02.066391,Triple Duplicate,1460,1642
2020-04-21 16:34:02.066392,,1642,1642
2020-04-21 16:34:02.066392,,3102,1642
2020-04-21 16:34:02.066393,Triple Duplicate,1460,1551
2020-04-21 16:34:02.066394,,1551,1551
2020-04-21 16:34:02.066394,,3011,1551
2020-04-21 16:34:02.066395,Triple Duplicate,1460,1505
2020-04-21 16:34:02.066396,,1505,1505
2020-04-21 16:34:02.066396,,2965,1505
2020-04-21 16:34:02.066397,Triple Duplicate,1460,1482
2020-04-21 16:34:02.067138,Retransmission,1460,1460
2020-04-21 16:34:02.067266,,2920,1460
2020-04-21 16:34:02.067266,,4380,1460
2020-04-21 16:34:02.067267,Triple Duplicate,1460,2190
2020-04-21 16:34:02.067268,,2190,2190
2020-04-21 16:34:02.067269,Triple Duplicate,1460,1460
2020-04-21 16:34:02.067269,,2920,1460
2020-04-21 16:34:02.067270,,4380,1460
2020-04-21 16:34:02.067271,,5840,1460
2020-04-21 16:34:02.067648,Retransmission,1460,2920
2020-04-21 16:34:02.067805,,2920,2920
2020-04-21 16:34:02.067806,,4380,2920
2020-04-21 16:34:02.067807,Triple Duplicate,1460,2190
2020-04-21 16:34:02.067808,,2190,2190
2020-04-21 16:34:02.067809,,3650,2190
2020-04-21 16:34:02.067810,Triple Duplicate,1460,1825
2020-04-21 16:34:02.067811,,1825,1825
2020-04-21 16:34:02.067811,,3285,1825
2020-04-21 16:34:02.067812,Triple Duplicate,1460,1642
2020-04-21 16:34:02.067813,,1642,1642
2020-04-21 16:34:02.067814,,3102,1642
2020-04-21 16:34:02.067814,Triple Duplicate,1460,1551
2020-04-21 16:34:02.067815,,1551,1551
2020-04-21 16:34:02.067816,,3011,1551
2020-04-21 16:34:02.067817,Triple Duplicate,1460,1505
2020-04-21 16:34:02.067818,,1505,1505
2020-04-21 16:34:02.067818,,2965,1505
2020-04-21 16:34:02.067819,Triple Duplicate,1460,1482
2020-04-21 16:34:02.067820,,1482,1482
2020-04-21 16:34:02.067821,,2942,1482
2020-04-21 16:34:02.067821,Triple Duplicate,1460,1471
2020-04-21 16:34:02.067822,,1471,1471
2020-04-21 16:34:02.069886,Retransmission,1460,1460
2020-04-21 16:34:02.070017,,2920,1460
2020-04-21 16:34:02.070018,,4380,1460
2020-04-21 16:34:02.070019,Triple Duplicate,1460,2190
2020-04-21 16:34:02.070020,,2190,2190
2020-04-21 16:34:02.070020,,3650,2190
2020-04-21 16:34:02.070021,Triple Duplicate,1460,1825
2020-04-21 16:34:02.070021,,1825,1825
2020-04-21 16:34:02.070022,,3285,1825
2020-04-21 16:34:02.070023,Triple Duplicate,1460,1642
2020-04-21 16:34:02.070023,,1642,1642
2020-04-21 16:34:02.070687,Retransmission,1460,1460
2020-04-21 16:34:02.070875,,2920,1460
2020-04-21 16:34:02.070876,,4380,1460
2020-04-21 16:34:02.070877,Triple Duplicate,1460,2190
2020-04-21 16:34:02.070877,,2190,2190
2020-04-21 16:34:02.070878,,3650,2190
2020-04-21 16:34:02.070879,,5110,2190
2020-04-21 16:34:02.070879,Triple Duplicate,1460,2555
2020-04-21 16:34:02.070880,,2555,2555
2020-04-21 16:34:02.070881,Triple Duplicate,1460,1460
2020-04-21 16:34:02.070882,,2920,1460
2020-04-21 16:34:02.070882,,4380,1460
2020-04-21 16:34:02.070883,Triple Duplicate,1460,2190
2020-04-21 16:34:02.070884,,2190,2190
2020-04-21 16:34:02.070884,,3650,2190
2020-04-21 16:34:02.070885,Triple Duplicate,1460,1825
2020-04-21 16:34:02.070886,,1825,1825
2020-04-21 16:34:02.070886,,3285,1825
2020-04-21 16:34:02.070887,Triple Duplicate,1460,1642
2020-04-21 16:34:02.070888,,1642,1642
2020-04-21 16:34:02.070888,,3102,1642
2020-04-21 16:34:02.072116,Retransmission,1460,1551
2020-04-21 16:34:02.072252,,1551,1551
2020-04-21 16:34:02.072253,Triple Duplicate,1460,1460
2020-04-21 16:34:02.072253,,2920,1460
2020-04-21 16:34:02.072254,,4380,1460
2020-04-21 16:34:02.072255,,5840,1460
2020-04-21 16:34:02.072256,Triple Duplicate,1460,2920
2020-04-21 16:34:02.072256,,2920,2920
2020-04-21 16:34:02.072257,,4380,2920
2020-04-21 16:34:02.072258,Triple Duplicate,1460,2190
2020-04-21 16:34:02.072258,,2190,2190
2020-04-21 16:34:02.072356,Retransmission,1460,1460
2020-04-21 16:34:02.072452,,2920,1460
2020-04-21 16:34:02.072454,,4380,1460
2020-04-21 16:34:02.072454,Triple Duplicate,1460,2190
2020-04-21 16:34:02.072455,,2190,2190
2020-04-21 16:34:02.195602,Retransmission,1460,1460
2020-04-21 16:34:02.195759,,2920,1460
2020-04-21 16:34:02.195760,,4380,1460
2020-04-21 16:34:02.195761,Triple Duplicate,1460,2190
2020-04-21 16:34:02.195762,,2190,2190
2020-04-21 16:34:02.195762,,3650,2190
2020-04-21 16:34:02.195764,Triple Duplicate,1460,1825
2020-04-21 16:34:02.195764,,1825,1825
2020-04-21 16:34:02.195766,,3285,1825
2020-04-21 16:34:02.195767,Triple Duplicate,1460,1642
2020-04-21 16:34:02.195767,,1642,1642
2020-04-21 16:34:02.195769,,3102,1642
2020-04-21 16:34:02.195769,Triple Duplicate,1460,1551
2020-04-21 16:34:02.195770,,1551,1551
2020-04-21 16:34:02.195779,,3011,1551
2020-04-21 16:34:02.195779,Triple Duplicate,1460,1505
2020-04-21 16:34:02.195781,,1505,1505
2020-04-21 16:34:02.195782,,2965,1505
2020-04-21 16:34:02.196734,Retransmission,1460,1482
2020-04-21 16:34:02.196876,,1482,1482
2020-04-21 16:34:02.196879,Triple Duplicate,1460,1460
2020-04-21 16:34:02.196879,,2920,1460
2020-04-21 16:34:02.196880,,4380,1460
2020-04-21 16:34:02.196881,,5840,1460
2020-04-21 16:34:02.196882,Triple Duplicate,1460,2920
2020-04-21 16:34:02.196884,,2920,2920
2020-04-21 16:34:02.196884,,4380,2920
2020-04-21 16:34:02.196885,Triple Duplicate,1460,2190
2020-04-21 16:34:02.196886,,2190,2190
2020-04-21 16:34:02.200336,Retransmission,1460,1460
2020-04-21 16:34:02.200510,,2920,1460
2020-04-21 16:34:02.200511,,4380,1460
2020-04-21 16:34:02.200512,Triple Duplicate,1460,2190
2020-04-21 16:34:02.200513,,2190,2190
2020-04-21 16:34:02.200514,,3650,2190
2020-04-21 16:34:02.200515,Triple Duplicate,1460,1825
2020-04-21 16:34:02.200516,,1825,1825
2020-04-21 16:34:02.200517,,3285,1825
2020-04-21 16:34:02.200518,,4745,1825
2020-04-21 16:34:02.200518,Triple Duplicate,1460,2372
2020-04-21 16:34:02.200520,,2372,2372
2020-04-21 16:34:02.200520,Triple Duplicate,1460,1460
2020-04-21 16:34:02.200522,,2920,1460
2020-04-21 16:34:02.200523,,4380,1460
2020-04-21 16:34:02.200523,Triple Duplicate,1460,2190
2020-04-21 16:34:02.200525,,2190,2190
2020-04-21 16:34:02.200525,,3650,2190
2020-04-21 16:34:02.200526,Triple Duplicate,1460,1825
2020-04-21 16:34:02.200527,,1825,1825
2020-04-21 16:34:02.200528,,3285,1825
2020-04-21 16:34:02.200664,Retransmission,1460,1642
2020-04-21 16:34:02.200751,,1642,1642
2020-04-21 16:34:02.200752,,3102,1642
2020-04-21 16:34:02.200753,Triple Duplicate,1460,1551
2020-04-21 16:34:02.200754,,1551,1551
2020-04-21 16:34:02.200755,,3011,1551
2020-04-21 16:34:02.200756,Triple Duplicate,1460,1505
2020-04-21 16:34:02.201422,Retransmission,1460,1460
2020-04-21 16:34:02.201562,,2920,1460
2020-04-21 16:34:02.201563,,4380,1460
2020-04-21 16:34:02.201565,Triple Duplicate,1460,2190
2020-04-21 16:34:02.201565,,2190,2190
2020-04-21 16:34:02.201566,,3650,2190
2020-04-21 16:34:02.201567,Triple Duplicate,1460,1825
2020-04-21 16:34:02.201568,,1825,1825
2020-04-21 16:34:02.201569,,3285,1825
2020-04-21 16:34:02.201570,Triple Duplicate,1460,1642
2020-04-21 16:34:02.201570,,1642,1642
2020-04-21 16:34:02.201572,,3102,1642
2020-04-21 16:34:02.203044,Retransmission,1460,1551
2020-04-21 16:34:02.203257,,1551,1551
2020-04-21 16:34:02.203258,,3011,1551
2020-04-21 16:34:02.203260,Triple Duplicate,1460,1505
2020-04-21 16:34:02.203260,,1505,1505
2020-04-21 16:34:02.203261,,2965,1505
2020-04-21 16:34:02.203262,Triple Duplicate,1460,1482
2020-04-21 16:34:02.203263,,1482,1482
2020-04-21 16:34:02.203264,,2942,1482
2020-04-21 16:34:02.203265,Triple Duplicate,1460,1471
2020-04-21 16:34:02.203266,,1471,1471
2020-04-21 16:34:02.203267,,2931,1471
2020-04-21 16:34:02.203268,Triple Duplicate,1460,1465
2020-04-21 16:34:02.203268,,1465,1465
2020-04-21 16:34:02.203270,,2925,1465
2020-04-21 16:34:02.203270,Triple Duplicate,1460,1462
2020-04-21 16:34:02.203271,,1462,1462
2020-04-21 16:34:02.203273,,2922,1462
2020-04-21 16:34:02.203273,Triple Duplicate,1460,1461
2020-04-21 16:34:02.203275,,1461,1461
2020-04-21 16:34:02.203275,,2921,1461
2020-04-21 16:34:02.203276,Triple Duplicate,1460,1460
2020-04-21 16:34:02.203277,,2920,1460
2020-04-21 16:34:02.203278,,4380,1460
2020-04-21 16:34:02.203279,Triple Duplicate,1460,2190
2020-04-21 16:34:02.203280,,2190,2190
2020-04-21 16:34:02.203281,,3650,2190
2020-04-21 16:34:02.203282,Triple Duplicate,1460,1825
2020-04-21 16:34:02.203283,,1825,1825
2020-04-21 16:34:02.203284,,3285,1825
2020-04-21 16:34:02.203285,Triple Duplicate,1460,1642
2020-04-21 16:34:02.203286,,1642,1642
2020-04-21 16:34:02.203287,,3102,1642
2020-04-21 16:34:02.203288,Triple Duplicate,1460,1551
2020-04-21 16:34:02.208782,Retransmission,1460,1460
2020-04-21 16:34:02.208906,,2920,1460
2020-04-21 16:34:02.208907,,4380,1460
2020-04-21 16:34:02.208908,Triple Duplicate,1460,2190
2020-04-21 16:34:02.208908,,2190,2190
2020-04-21 16:34:02.208910,,3650,2190
2020-04-21 16:34:02.208910,Triple Duplicate,1460,1825
2020-04-21 16:34:02.315185,Retransmission,1460,1460
2020-04-21 16:34:02.315269,,2920,1460
2020-04-21 16:34:02.315270,,4380,1460
2020-04-21 16:34:02.315270,Triple Duplicate,1460,2190
2020-04-21 16:34:02.315271,,2190,2190
2020-04-21 16:34:02.315271,,3650,2190
2020-04-21 16:34:02.315271,Triple Duplicate,1460,1825
2020-04-21 16:34:02.315272,,1825,1825
2020-04-21 16:34:02.315272,,3285,1825
2020-04-21 16:34:02.315273,Triple Duplicate,1460,1642
2020-04-21 16:34:02.315273,,1642,1642
2020-04-21 16:34:02.315273,,3102,1642
2020-04-21 16:34:02.315273,,4562,1642
2020-04-21 16:34:02.315274,,6022,1642
2020-04-21 16:34:02.315274,,7482,1642
2020-04-21 16:34:02.315274,Triple Duplicate,1460,3741
2020-04-21 16:34:02.315275,,2920,3741
2020-04-21 16:34:02.315275,,3741,3741
2020-04-21 16:34:02.315276,Triple Duplicate,1460,1870
2020-04-21 16:34:02.315276,,1870,1870
2020-04-21 16:34:02.315955,Retransmission,1460,1460
2020-04-21 16:34:02.316009,,2920,1460
2020-04-21 16:34:02.316009,,4380,1460
2020-04-21 16:34:02.316010,,5840,1460
2020-04-21 16:34:02.316010,,7300,1460
2020-04-21 16:34:02.316010,Triple Duplicate,1460,3650
2020-04-21 16:34:02.316011,Triple Duplicate,1460,1460
2020-04-21 16:34:02.316011,,2920,1460
2020-04-21 16:34:02.316012,,4380,1460
2020-04-21 16:34:02.316012,Triple Duplicate,1460,2190
2020-04-21 16:34:02.316013,Triple Duplicate,1460,1460
2020-04-21 16:34:02.316013,,2920,1460
2020-04-21 16:34:02.316013,,4380,1460
2020-04-21 16:34:02.319476,Retransmission,1460,2190
2020-04-21 16:34:02.319540,,2190,2190
2020-04-21 16:34:02.319541,,3650,2190
2020-04-21 16:34:02.319541,Triple Duplicate,1460,1825
2020-04-21 16:34:02.319541,,1825,1825
2020-04-21 16:34:02.319542,,3285,1825
2020-04-21 16:34:02.319542,Triple Duplicate,1460,1642
2020-04-21 16:34:02.319542,,1642,1642
2020-04-21 16:34:02.319543,,3102,1642
2020-04-21 16:34:02.319543,Triple Duplicate,1460,1551
2020-04-21 16:34:02.319543,,1551,1551
2020-04-21 16:34:02.319544,,3011,1551
2020-04-21 16:34:02.319544,Triple Duplicate,1460,1505
2020-04-21 16:34:02.319544,,1505,1505
2020-04-21 16:34:02.319545,,2965,1505
2020-04-21 16:34:02.319545,Triple Duplicate,1460,1482
2020-04-21 16:34:02.319545,,1482,1482
2020-04-21 16:34:02.319546,Triple Duplicate,1460,1460
2020-04-21 16:34:02.319546,,2920,1460
2020-04-21 16:34:02.319547,,4380,1460
2020-04-21 16:34:02.319547,,5840,1460
2020-04-21 16:34:02.319547,Triple Duplicate,1460,2920
2020-04-21 16:34:02.319548,,2920,2920
2020-04-21 16:34:02.320648,Retransmission,1460,1460
2020-04-21 16:34:02.320705,,2920,1460
2020-04-21 16:34:02.320705,,4380,1460
2020-04-21 16:34:02.320706,Triple Duplicate,1460,2190
2020-04-21 16:34:02.320706,,2190,2190
2020-04-21 16:34:02.320706,,3650,2190
2020-04-21 16:34:02.320707,Triple Duplicate,1460,1825
2020-04-21 16:34:02.320707,,1825,1825
2020-04-21 16:34:02.320707,,3285,1825
2020-04-21 16:34:02.320708,,4745,1825
2020-04-21 16:34:02.320708,Triple Duplicate,1460,2372
2020-04-21 16:34:02.320708,,2372,2372
2020-04-21 16:34:02.320709,,3832,2372
2020-04-21 16:34:02.320709,,5292,2372
2020-04-21 16:34:02.320709,Triple Duplicate,1460,2646
2020-04-21 16:34:02.320710,Triple Duplicate,1460,1460
2020-04-21 16:34:02.320710,,2920,1460
2020-04-21 16:34:02.320710,,4380,1460
2020-04-21 16:34:02.320711,Triple Duplicate,1460,2190
2020-04-21 16:34:02.320711,,2190,2190
2020-04-21 16:34:02.325621,Retransmission,1460,1460
2020-04-21 16:34:02.325684,,2920,1460
2020-04-21 16:34:02.325684,,4380,1460
2020-04-21 16:34:02.325685,Triple Duplicate,1460,2190
2020-04-21 16:34:02.325685,,2190,2190
2020-04-21 16:34:02.325686,,3650,2190
2020-04-21 16:34:02.325686,Triple Duplicate,1460,1825
2020-04-21 16:34:02.325686,,1825,1825
2020-04-21 16:34:02.325687,Triple Duplicate,1460,1460
2020-04-21 16:34:02.325687,,2920,1460
2020-04-21 16:34:02.325687,,4380,1460
2020-04-21 16:34:02.325688,,5840,1460
2020-04-21 16:34:02.325688,Triple Duplicate,1460,2920
2020-04-21 16:34:02.325689,,2920,2920
2020-04-21 16:34:02.325689,,4380,2920
2020-04-21 16:34:02.325689,Triple Duplicate,1460,2190
2020-04-21 16:34:02.325690,,2190,2190
2020-04-21 16:34:02.325690,,3650,2190
2020-04-21 16:34:02.325691,Triple Duplicate,1460,1825
2020-04-21 16:34:02.325691,,1825,1825
2020-04-21 16:34:02.325691,,3285,1825
2020-04-21 16:34:02.325692,,4745,1825
2020-04-21 16:34:02.325692,Triple Duplicate,1460,2372
2020-04-21 16:34:02.326364,Retransmission,1460,1460
2020-04-21 16:34:02.326416,,2920,1460
2020-04-21 16:34:02.326416,,4380,1460
