Timestamp,Event,cwnd,sstresh,Phase
2020-04-21 16:34:03.561067,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.561067,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.561068,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.561068,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.561798,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.561864,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.561864,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.561864,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.561865,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.561865,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.561866,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.561866,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.561866,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.561867,,4745,1825,Congestion Avoidance
2020-04-21 16:34:03.561867,,6205,1825,Congestion Avoidance
2020-04-21 16:34:03.561867,Triple Duplicate,7482,3102,Fast Recovery
2020-04-21 16:34:03.561868,Triple Duplicate,8942,3102,Fast Recovery
2020-04-21 16:34:03.561868,,3102,3102,Congestion Avoidance
2020-04-21 16:34:03.561868,,4562,3102,Congestion Avoidance
2020-04-21 16:34:03.561869,,6022,3102,Congestion Avoidance
2020-04-21 16:34:03.561869,Triple Duplicate,7391,3011,Fast Recovery
2020-04-21 16:34:03.561870,Triple Duplicate,8851,3011,Fast Recovery
2020-04-21 16:34:03.561870,,3011,3011,Congestion Avoidance
2020-04-21 16:34:03.561870,,4471,3011,Congestion Avoidance
2020-04-21 16:34:03.561871,,5931,3011,Congestion Avoidance
2020-04-21 16:34:03.561871,Triple Duplicate,7345,2965,Fast Recovery
2020-04-21 16:34:03.561871,,2965,2965,Congestion Avoidance
2020-04-21 16:34:03.561872,,4425,2965,Congestion Avoidance
2020-04-21 16:34:03.667782,Retransmission,1460,2212,Slow Start
2020-04-21 16:34:03.667926,,2212,2212,Congestion Avoidance
2020-04-21 16:34:03.667926,,3672,2212,Congestion Avoidance
2020-04-21 16:34:03.667927,Triple Duplicate,6216,1836,Fast Recovery
2020-04-21 16:34:03.667928,,1836,1836,Congestion Avoidance
2020-04-21 16:34:03.667928,,3296,1836,Congestion Avoidance
2020-04-21 16:34:03.667929,Triple Duplicate,6028,1648,Fast Recovery
2020-04-21 16:34:03.667930,,1648,1648,Congestion Avoidance
2020-04-21 16:34:03.667930,,3108,1648,Congestion Avoidance
2020-04-21 16:34:03.667931,Triple Duplicate,5934,1554,Fast Recovery
2020-04-21 16:34:03.667932,,1554,1554,Congestion Avoidance
2020-04-21 16:34:03.670691,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.670789,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.670790,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.670790,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.670791,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.670791,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.670792,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.670792,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.670793,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.670793,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.670794,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.671235,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.671356,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.671356,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.671357,,5840,1460,Congestion Avoidance
2020-04-21 16:34:03.671357,Triple Duplicate,7300,2920,Fast Recovery
2020-04-21 16:34:03.671358,Triple Duplicate,8760,2920,Fast Recovery
2020-04-21 16:34:03.671358,,2920,2920,Congestion Avoidance
2020-04-21 16:34:03.671359,,4380,2920,Congestion Avoidance
2020-04-21 16:34:03.671359,,5840,2920,Congestion Avoidance
2020-04-21 16:34:03.671360,Triple Duplicate,7300,2920,Fast Recovery
2020-04-21 16:34:03.671360,,2920,2920,Congestion Avoidance
2020-04-21 16:34:03.671361,,4380,2920,Congestion Avoidance
2020-04-21 16:34:03.671361,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.671362,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.671362,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.671363,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.671363,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.671363,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.671364,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.671364,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.672006,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.672109,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.672109,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.672110,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.672110,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.672111,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.672111,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.672112,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.672112,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.672113,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.672113,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.672114,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.672114,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.673681,Retransmission,1460,2965,Slow Start
2020-04-21 16:34:03.673795,,2920,2965,Slow Start
2020-04-21 16:34:03.673796,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.673796,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.673797,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.673798,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.673798,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.673799,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.673799,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.673800,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.673801,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.673802,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.673802,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.673803,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.673804,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.675670,Retransmission,1460,1642,Slow Start
2020-04-21 16:34:03.675782,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.675783,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.675783,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.675783,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.675784,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.675784,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.675785,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.675786,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.675786,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.675787,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.675787,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.675787,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.675788,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.675788,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.675789,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.675789,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.675789,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.675790,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.675790,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.675791,,3011,1551,Congestion Avoidance
2020-04-21 16:34:03.679237,Retransmission,1460,1505,Slow Start
2020-04-21 16:34:03.679298,,1505,1505,Congestion Avoidance
2020-04-21 16:34:03.679298,,2965,1505,Congestion Avoidance
2020-04-21 16:34:03.679299,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:03.679300,,1482,1482,Congestion Avoidance
2020-04-21 16:34:03.679300,,2942,1482,Congestion Avoidance
2020-04-21 16:34:03.682230,Retransmission,1460,1471,Slow Start
2020-04-21 16:34:03.682320,,1471,1471,Congestion Avoidance
2020-04-21 16:34:03.682321,,2931,1471,Congestion Avoidance
2020-04-21 16:34:03.682322,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:03.682322,,1465,1465,Congestion Avoidance
2020-04-21 16:34:03.682323,,2925,1465,Congestion Avoidance
2020-04-21 16:34:03.682323,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:03.682324,,1462,1462,Congestion Avoidance
2020-04-21 16:34:03.682324,,2922,1462,Congestion Avoidance
2020-04-21 16:34:03.682324,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:03.682325,,1461,1461,Congestion Avoidance
2020-04-21 16:34:03.682325,,2921,1461,Congestion Avoidance
2020-04-21 16:34:03.682326,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.682326,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.682327,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.682327,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.682327,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.682328,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.682328,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.682329,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.682329,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.683036,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.683105,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.683105,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.683106,,5840,1460,Congestion Avoidance
2020-04-21 16:34:03.683106,Triple Duplicate,7300,2920,Fast Recovery
2020-04-21 16:34:03.683107,,2920,2920,Congestion Avoidance
2020-04-21 16:34:03.683107,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.683108,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.683108,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.683109,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.683109,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.683110,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.683110,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.683413,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.683501,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.683502,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.683502,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.683503,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.683503,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.683504,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.683504,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.683505,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.683505,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.683506,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.683506,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.683507,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.683508,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.683510,,3011,1551,Congestion Avoidance
2020-04-21 16:34:03.683511,,4471,1551,Congestion Avoidance
2020-04-21 16:34:03.683511,Triple Duplicate,6615,2235,Fast Recovery
2020-04-21 16:34:03.683512,,2235,2235,Congestion Avoidance
2020-04-21 16:34:03.683512,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.686787,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:03.686846,,2920,2920,Congestion Avoidance
2020-04-21 16:34:03.686847,,4380,2920,Congestion Avoidance
2020-04-21 16:34:03.686848,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.686848,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.686849,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.788426,Retransmission,1460,1825,Slow Start
2020-04-21 16:34:03.788572,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.788573,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.788573,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.788574,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.788575,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.788576,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.788576,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.788577,,3011,1551,Congestion Avoidance
2020-04-21 16:34:03.788578,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:03.788578,,1505,1505,Congestion Avoidance
2020-04-21 16:34:03.789083,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.789226,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.789226,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.789227,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.789228,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.789229,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.789229,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.789230,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.789231,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.789232,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.789232,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.789755,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.789940,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.789941,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.789941,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.789942,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.789942,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.789943,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.789944,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.789944,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.789945,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.789946,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.789946,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.789947,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.789947,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.789948,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.789949,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.789950,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.789950,,3011,1551,Congestion Avoidance
2020-04-21 16:34:03.789951,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:03.789951,,1505,1505,Congestion Avoidance
2020-04-21 16:34:03.791439,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.791583,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.791584,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.791585,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.791585,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.791586,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.791587,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.791587,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.791588,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.791589,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.791589,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.791590,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.793036,Retransmission,1460,1551,Slow Start
2020-04-21 16:34:03.793194,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.793195,,3011,1551,Congestion Avoidance
2020-04-21 16:34:03.793196,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:03.793196,,1505,1505,Congestion Avoidance
2020-04-21 16:34:03.793197,,2965,1505,Congestion Avoidance
2020-04-21 16:34:03.793198,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:03.793198,,1482,1482,Congestion Avoidance
2020-04-21 16:34:03.793199,,2942,1482,Congestion Avoidance
2020-04-21 16:34:03.793200,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:03.793200,,1471,1471,Congestion Avoidance
2020-04-21 16:34:03.793201,,2931,1471,Congestion Avoidance
2020-04-21 16:34:03.793202,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:03.793202,,1465,1465,Congestion Avoidance
2020-04-21 16:34:03.793203,,2925,1465,Congestion Avoidance
2020-04-21 16:34:03.795166,Retransmission,1460,1462,Slow Start
2020-04-21 16:34:03.795172,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.795379,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.795381,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.795382,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.795382,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.795383,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.795384,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.795385,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.795386,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.795386,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.795387,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.795388,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.795389,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.795390,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.795390,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.795391,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.795392,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.795392,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.795393,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.795394,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.795395,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.795396,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.795396,,1551,1551,Congestion Avoidance
2020-04-21 16:34:03.795397,,3011,1551,Congestion Avoidance
2020-04-21 16:34:03.795398,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:03.795399,,1505,1505,Congestion Avoidance
2020-04-21 16:34:03.795400,,2965,1505,Congestion Avoidance
2020-04-21 16:34:03.796904,Retransmission,1460,1482,Slow Start
2020-04-21 16:34:03.797082,,1482,1482,Congestion Avoidance
2020-04-21 16:34:03.797083,,2942,1482,Congestion Avoidance
2020-04-21 16:34:03.797084,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:03.797085,,1471,1471,Congestion Avoidance
2020-04-21 16:34:03.797085,,2931,1471,Congestion Avoidance
2020-04-21 16:34:03.797086,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:03.797087,,1465,1465,Congestion Avoidance
2020-04-21 16:34:03.797087,,2925,1465,Congestion Avoidance
2020-04-21 16:34:03.797088,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:03.797089,,1462,1462,Congestion Avoidance
2020-04-21 16:34:03.797089,,2922,1462,Congestion Avoidance
2020-04-21 16:34:03.797090,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:03.797091,,1461,1461,Congestion Avoidance
2020-04-21 16:34:03.797095,,2921,1461,Congestion Avoidance
2020-04-21 16:34:03.797096,,4381,1461,Congestion Avoidance
2020-04-21 16:34:03.797096,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.797097,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.797097,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:03.797098,,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.797099,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.797382,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.797508,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.797509,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.797510,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.797511,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.797511,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.797512,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.797513,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.797513,,3285,1825,Congestion Avoidance
2020-04-21 16:34:03.797514,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:03.797515,,1642,1642,Congestion Avoidance
2020-04-21 16:34:03.797515,,3102,1642,Congestion Avoidance
2020-04-21 16:34:03.797516,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:03.799683,Retransmission,1460,2965,Slow Start
2020-04-21 16:34:03.799689,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:03.799892,,2920,1460,Congestion Avoidance
2020-04-21 16:34:03.799894,,4380,1460,Congestion Avoidance
2020-04-21 16:34:03.799894,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:03.799895,,2190,2190,Congestion Avoidance
2020-04-21 16:34:03.799896,,3650,2190,Congestion Avoidance
2020-04-21 16:34:03.799897,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:03.799898,,1825,1825,Congestion Avoidance
2020-04-21 16:34:03.799898,,3285,1825,Congestion Avoidance
